zip,geometry,NAME,wht_pop,blck_pop,total_population,med_income,non_bw_pop,wht_share,blck_share,non_bw_share,avg_dist,ev_count,ev_per_k
98101,"list(list(c(-122.327853601212, -122.327874967349, -122.327894066446, -122.327899430688, -122.327903100817, -122.327903966599, -122.327903804733, -122.327908851416, -122.328017109039, -122.328451364739, -122.328513278785, -122.328276453186, -122.328256265747, -122.327928768777, -122.327804588414, -122.327804513053, -122.326884548168, -122.326884324107, -122.326176426133, -122.325763075001, -122.325730263421, -122.325316211914, -122.325189371443, -122.32531869943, -122.325458211327, -122.325458045296, 
-122.324444226535, -122.323895836045, -122.323440088823, -122.323061110422, -122.322993237273, -122.322855960624, -122.322823165472, -122.322615922018, -122.322563908972, -122.322356610395, -122.322092431371, -122.322086137445, -122.322086000203, -122.322213844338, -122.322518242127, -122.322459784285, -122.322460100276, -122.3223323664, -122.322204633291, -122.322259800269, -122.32267368067, -122.32278742119, -122.322787528412, -122.322901149372, -122.323314200382, -122.323369683252, -122.323642357261, 
-122.32378327065, -122.323899422582, -122.323570717011, -122.324681482522, -122.325009044224, -122.325121567664, -122.325418204078, -122.325428886214, -122.325573671824, -122.325562998773, -122.325881632819, -122.326004371828, -122.326116960923, -122.325791634711, -122.325791578822, -122.326374485715, -122.32644504446, -122.32657298887, -122.327100615374, -122.326972577123, -122.32690199287, -122.326901949915, -122.327429920394, -122.328013150297, -122.328570672305, -122.329123462963, -122.330441598093, 
-122.330536728726, -122.331342539206, -122.33245129663, -122.333037508666, -122.333104736013, -122.333152725963, -122.33368434765, -122.333561979023, -122.33356202826, -122.333562061057, -122.334118394953, -122.334671606132, -122.33467174969, -122.335225673286, -122.335225779896, -122.335781930091, -122.336890960545, -122.336891104098, -122.337201744968, -122.337270640996, -122.337520910561, -122.33756786905, -122.337679981554, -122.337632598065, -122.337371101691, -122.337299100001, -122.337418339734, 
-122.337480478134, -122.338001247713, -122.338394519427, -122.338712569204, -122.338864285255, -122.339127515225, -122.339342893427, -122.33936093248, -122.339466227621, -122.340416228008, -122.340449611397, -122.341253569932, -122.341927333107, -122.342173720207, -122.342109987517, -122.340405584844, -122.340589151668, -122.34179908476, -122.342555362437, -122.342810805176, -122.342259090023, -122.342139095551, -122.342015413291, -122.341766197309, -122.341614417323, -122.341504713108, -122.34154063816, 
-122.34169881509, -122.341901464778, -122.342104470228, -122.342343997736, -122.342492292588, -122.342649044685, -122.342858523369, -122.342976149053, -122.343869945037, -122.344250342476, -122.344259726726, -122.343725488045, -122.343664003011, -122.343470086703, -122.343480370546, -122.343877402506, -122.344008170107, -122.345363595047, -122.345719024301, -122.345963038375, -122.346401951723, -122.345978689388, -122.344895805916, -122.344755097418, -122.344435567401, -122.344538970279, -122.344822809463, 
-122.344901776723, -122.345318131467, -122.345472848537, -122.345663227259, -122.345270039716, -122.345269870759, -122.345004525232, -122.345001945529, -122.344520684727, -122.343728603553, -122.343724606793, -122.34354149155, -122.34354117498, -122.343456075761, -122.34341335338, -122.343362492592, -122.343269144844, -122.343264453773, -122.34317655942, -122.343193424354, -122.343191729097, -122.343546087461, -122.343626785188, -122.343588381666, -122.343540434738, -122.343492470838, -122.343444236, 
-122.343404072298, -122.34336391278, -122.3431814875, -122.343086920372, -122.343048830073, -122.343048976809, -122.34325563517, -122.342816986004, -122.342612483543, -122.34261243699, -122.342612388241, -122.342161221483, -122.341752813049, -122.341752756241, -122.341301053661, -122.341401538197, -122.341584616239, -122.341175645241, -122.340892561865, -122.340441379863, -122.340541864945, -122.340659590258, -122.340259771676, -122.340032905876, -122.339582127356, -122.339682542826, -122.339772734792, 
-122.339358025566, -122.339173667919, -122.339173631292, -122.339173501309, -122.338314521897, -122.33831450163, -122.338314481362, -122.337744487734, -122.337744574405, -122.337808987886, -122.337649498635, -122.337329943891, -122.337512899021, -122.337470262051, -122.337150079511, -122.337067660085, -122.337436192713, -122.33733998802, -122.337020299899, -122.336998917218, -122.336632728699, -122.336611367219, -122.336291048482, -122.336203321269, -122.335891387625, -122.335800712895, -122.335798283567, 
-122.335485192078, -122.335794204348, -122.335752680532, -122.335592523847, -122.335432362248, -122.335431584911, -122.335340676176, -122.335236543351, -122.335180843637, -122.335154396442, -122.334710061133, -122.33446945435, -122.334305701448, -122.334251085707, -122.334016761963, -122.333780464297, -122.333782200222, -122.332973066282, -122.332912229435, -122.332851401215, -122.332790565825, -122.332729729303, -122.332668893914, -122.332608036475, -122.332547203944, -122.332486372869, -122.332425531875, 
-122.332364688267, -122.332303855819, -122.332243020514, -122.332182179602, -122.332121850827, -122.332061015362, -122.332000179978, -122.331939339069, -122.331878503928, -122.331817664152, -122.331756833163, -122.331695988105, -122.331635157036, -122.331574313191, -122.331513476841, -122.331452641137, -122.331394837439, -122.331330960762, -122.331270112424, -122.331209260178, -122.331148412085, -122.330986673372, -122.33084402443, -122.330783611222, -122.330723195081, -122.330662713593, -122.330602713416, 
-122.330415124632, -122.330305902145, -122.330245478747, -122.330165246909, -122.330015479466, -122.329870407882, -122.329635789684, -122.329453465548, -122.329393194211, -122.329332425693, -122.329271643748, -122.329210870181, -122.329150087985, -122.329127809522, -122.329067678595, -122.329007526815, -122.328947893762, -122.328887750739, -122.328827616731, -122.32870227577, -122.328643475798, -122.328583134514, -122.328522805524, -122.328482250566, -122.328461970246, -122.328401134888, -122.32834029538, 
-122.328279460103, -122.328218616364, -122.32815778524, -122.328096946942, -122.328036111507, -122.327975276232, -122.327914432576, -122.327853601212, 47.6184967528055, 47.617070080036, 47.6157057620321, 47.6154526092152, 47.6152794030881, 47.6152384200867, 47.6152362545797, 47.6149492099909, 47.6149119828701, 47.6147306213598, 47.6147044842036, 47.6144457472167, 47.6144236987122, 47.6140658963059, 47.613930225093, 47.6139302036202, 47.6129591060534, 47.612959111802, 47.6129739266315, 47.6125295678003, 
47.6125440428139, 47.6127172335919, 47.6127689514581, 47.6129179483697, 47.6129889565677, 47.6129889587448, 47.6129869482457, 47.6129868353529, 47.6129867337192, 47.6129867876995, 47.6129100992244, 47.6127595219253, 47.6127235451221, 47.612809674903, 47.6127526242182, 47.6128393129955, 47.6129557137506, 47.6127357423587, 47.6127355897246, 47.6125391981993, 47.6124103909504, 47.6123254503461, 47.6123253198594, 47.612185255881, 47.6120451945656, 47.6120221225608, 47.6118490406659, 47.6118013915114, 
47.6118015108438, 47.6117537536331, 47.6115810002996, 47.6115582633525, 47.611444075916, 47.6113850632326, 47.611340057199, 47.610980652638, 47.6105161593283, 47.6108741662199, 47.6108253429255, 47.6107012932201, 47.61071297404, 47.6106524454394, 47.6106407925918, 47.6105075355526, 47.6104562075717, 47.6104075649153, 47.610051808963, 47.6100517423086, 47.6098079328398, 47.6098851372147, 47.6100251096579, 47.6098043046748, 47.6096644210867, 47.6095873577577, 47.6095873077809, 47.6093663927881, 47.6091223570853, 
47.6088892500381, 47.6086581145133, 47.6081069510451, 47.6080671564088, 47.6077300601044, 47.6072663213821, 47.6070209059479, 47.6070991357329, 47.6071516579712, 47.6069352868159, 47.6068013332327, 47.6068013129287, 47.6068012984572, 47.6065687127157, 47.6063374289117, 47.6063373680531, 47.6061054740232, 47.6061054276908, 47.605872594569, 47.6054083558622, 47.6054082950009, 47.6052782305667, 47.6053558771335, 47.6056379108099, 47.6056908351525, 47.605641361574, 47.6055911159425, 47.6053138188981, 
47.6052374629242, 47.6051875387875, 47.6051615199244, 47.604943454893, 47.6047789654558, 47.6046459348082, 47.6046016190408, 47.6045247306054, 47.6045194707799, 47.6045194706643, 47.6046214693123, 47.6046308662175, 47.6052233410049, 47.6052291846203, 47.6052367040111, 47.6056067793143, 47.6056460551864, 47.6056631156085, 47.6058418728585, 47.6058478175904, 47.6058871835762, 47.6063065383619, 47.6063138565331, 47.6063703323942, 47.6063170879067, 47.6063917671075, 47.6064706462624, 47.6066203423969, 
47.6067406419726, 47.6068648046044, 47.6068621179153, 47.6068539452726, 47.607004488788, 47.607084872638, 47.6071596520071, 47.6071129558376, 47.6072541563285, 47.6072807246166, 47.6075172283917, 47.6075610153785, 47.6076120256215, 47.6080081640766, 47.6080326698656, 47.608128934471, 47.608389944489, 47.6083933944415, 47.6083808743164, 47.6086122186697, 47.6086199367805, 47.6089160717331, 47.6089202393034, 47.6089202932442, 47.6089227211552, 47.6091306982063, 47.6091918917342, 47.6093598539482, 47.6094065576558, 
47.6096527981279, 47.6097442961435, 47.6098568897139, 47.6101740167688, 47.610173917932, 47.6103972007855, 47.6103955868625, 47.6100940310163, 47.6095959578167, 47.6095934417089, 47.6097126216459, 47.6097128729363, 47.6097786188737, 47.6098116218664, 47.6098509128706, 47.6099230295776, 47.6099263489058, 47.6099885152361, 47.6099984978991, 47.609999887805, 47.6102113176005, 47.6103253617828, 47.6103448074844, 47.6103690576733, 47.6103932968353, 47.6104250842006, 47.6104559922809, 47.6104869030986, 
47.6106281371401, 47.6107052228591, 47.6107363391553, 47.6107363877493, 47.6108644566508, 47.6111892482756, 47.6110682313157, 47.6110682010471, 47.6110682381954, 47.6114171861096, 47.6117330535483, 47.6117330992265, 47.6120822921485, 47.6121417189871, 47.6122499909978, 47.6125654172387, 47.6123980760348, 47.612746856971, 47.612806292988, 47.6128758866925, 47.6131967112525, 47.6130626093146, 47.6134112353374, 47.6134706955002, 47.6135239705096, 47.6138361133549, 47.6137271302685, 47.6137271560236, 
47.6137272560174, 47.6143914185932, 47.6143914357082, 47.6143914528231, 47.6148317367843, 47.6148318619905, 47.6151466432664, 47.6152925992039, 47.6155399606713, 47.6156481763141, 47.6156812684869, 47.6159290027189, 47.6160010258136, 47.616219295841, 47.616282033358, 47.6165293506882, 47.6165458483886, 47.6163292447066, 47.6163457589006, 47.6165933716669, 47.6166618533471, 47.6164773963372, 47.6165440494197, 47.6165426101954, 47.616794480136, 47.6169772696785, 47.6170097259534, 47.6171335367705, 
47.6172573474165, 47.6172568887709, 47.6173235585877, 47.6172619984522, 47.6172290677758, 47.6172134318786, 47.6175657937314, 47.6177518044993, 47.6178857325156, 47.6178515123372, 47.6177129705145, 47.6178941440537, 47.6185157609676, 47.6185131759073, 47.6185129414683, 47.6185127181144, 47.6185125341319, 47.6185123108224, 47.6185121267749, 47.6185118980603, 47.6185116689851, 47.6185114903989, 47.6185112557544, 47.6185110744605, 47.6185108480618, 47.6185106665935, 47.6185104346258, 47.6185102492292, 
47.6185100620502, 47.6185098776452, 47.6185096455477, 47.618509469498, 47.6185092766299, 47.6185091004605, 47.6185088682875, 47.6185086892463, 47.6185084991096, 47.6185082807636, 47.618508084839, 47.6185079051268, 47.6185073813427, 47.6185068906661, 47.6185064084319, 47.6185059261105, 47.6185046263288, 47.6184976785023, 47.6184947025382, 47.6184917686981, 47.6184858425535, 47.6184799016211, 47.6184614596566, 47.6184535182959, 47.6184498963836, 47.6184451310654, 47.6184372846715, 47.6184343124708, 
47.6184373974573, 47.6184433042662, 47.6184452562248, 47.6184472483809, 47.6184492069872, 47.6184511682586, 47.6184531183797, 47.618453882911, 47.6184602860464, 47.6184666866161, 47.6184730747212, 47.618479491959, 47.6184859343167, 47.6184993151891, 47.6184991471706, 47.6184989572554, 47.6184987615311, 47.6184986569664, 47.6184985780418, 47.6184983917132, 47.6184982054067, 47.6184980218198, 47.618497832696, 47.6184976489896, 47.6184975046543, 47.6184973153239, 47.6184971315744, 47.6184969450948, 
47.6184967528055)))",ZCTA5 98101,8735,897,13492,59758,3860,0.6474206937444411,0.06648384227690483,0.28609546397865404,54.737039969282826,191,14.156537207233916
98102,"list(list(c(-122.312324107117, -122.312327133409, -122.312338228292, -122.312362774332, -122.312372901639, -122.312402041729, -122.312403497294, -122.312409704296, -122.312411134579, -122.312463288404, -122.312484649755, -122.313280573482, -122.313501470694, -122.313502285281, -122.313812325576, -122.314266515509, -122.313660334337, -122.313657657183, -122.313657373891, -122.313434453205, -122.313516541378, -122.313805469577, -122.313893208066, -122.313914706639, -122.313935944785, -122.31413282304, 
-122.314189860387, -122.31422029712, -122.314243528009, -122.314285349627, -122.314319491311, -122.314346979944, -122.314357910185, -122.314390527434, -122.314405173777, -122.314415074467, -122.31441514443, -122.314629455697, -122.314699389314, -122.314631991693, -122.314306866605, -122.314235487842, -122.314236464567, -122.314239294386, -122.314199490207, -122.314183937344, -122.313813411802, -122.313848060329, -122.313814985347, -122.313526056898, -122.313438777573, -122.313355371199, -122.313273699909, 
-122.313344953901, -122.313603341668, -122.313661765213, -122.313487130582, -122.313428469475, -122.313551225057, -122.313589580356, -122.314236322749, -122.314236788035, -122.31382818109, -122.314025235086, -122.3140556971, -122.314106357738, -122.314109795413, -122.314190906714, -122.314389934524, -122.314391364662, -122.314392799027, -122.314394968032, -122.314695765828, -122.314696665038, -122.314696966642, -122.314697815096, -122.314698168087, -122.314698520917, -122.314698875266, -122.314699215477, 
-122.314699680131, -122.314783759802, -122.314931872296, -122.315012943835, -122.315073781731, -122.315215736929, -122.315218406474, -122.315222668763, -122.315223519887, -122.315227752193, -122.31527877371, -122.315288895608, -122.317295232096, -122.317980931787, -122.317985204157, -122.317989964512, -122.317998349163, -122.318000426074, -122.318004147018, -122.318013741966, -122.318628019779, -122.31862504426, -122.318625736703, -122.318626678016, -122.318625932099, -122.318625784972, -122.318625402385, 
-122.318625388019, -122.318627657538, -122.318628644048, -122.31862961752, -122.31862925903, -122.318617961533, -122.31803696797, -122.316775562391, -122.315672058857, -122.314917859036, -122.314919100014, -122.314919163354, -122.31492313124, -122.315150445872, -122.315156138496, -122.315108388593, -122.315114705209, -122.315122918646, -122.315128657891, -122.315128799246, -122.315217983018, -122.315243335257, -122.315269975967, -122.315297745623, -122.31532651951, -122.315356217072, -122.315386726929, 
-122.315417916222, -122.315432291415, -122.315449715972, -122.31546022007, -122.315460396262, -122.315461757001, -122.315463092761, -122.315466378862, -122.315471656507, -122.315478884254, -122.315487991288, -122.315499017371, -122.315511842658, -122.315526467154, -122.315542816765, -122.315556440403, -122.315568063288, -122.315577246246, -122.315590603959, -122.315467923743, -122.315132401653, -122.315134590028, -122.315136782782, -122.315137654979, -122.315138967062, -122.315145544982, -122.315149549345, 
-122.31515403679, -122.315159324996, -122.315160634427, -122.315161939702, -122.315164598899, -122.315169916283, -122.315177850796, -122.315179132206, -122.315180462035, -122.315185742167, -122.315188386439, -122.315190150629, -122.315191030855, -122.315191914652, -122.3151927913, -122.315193675093, -122.315222065497, -122.315224707156, -122.315224709709, -122.315220057954, -122.314672490751, -122.314672489712, -122.314676392595, -122.3147960151, -122.315201570151, -122.315202925602, -122.315203772266, 
-122.315199977123, -122.315093639448, -122.314987293518, -122.314979052762, -122.3149724237, -122.314833097191, -122.314827443438, -122.314951792873, -122.314967828098, -122.314966568327, -122.314955121729, -122.314987567763, -122.315473833144, -122.315607662787, -122.315605532193, -122.315604537124, -122.316257181836, -122.316257510329, -122.316258456998, -122.316261942201, -122.316294376079, -122.316396390615, -122.316395891676, -122.316395392577, -122.316395183837, -122.316448046743, -122.316618261107, 
-122.316780362432, -122.316914147263, -122.316913884599, -122.317047702192, -122.317209873539, -122.317372061483, -122.317566642923, -122.317569264739, -122.31772334053, -122.317721593042, -122.318086475624, -122.31822024938, -122.318222025008, -122.31835582613, -122.318354481484, -122.318551636079, -122.318552076964, -122.318576075118, -122.318617562468, -122.318682407422, -122.318712085422, -122.318712506868, -122.318874660925, -122.319150369926, -122.319148531056, -122.319146859927, -122.319390139147, 
-122.319523929897, -122.319525652021, -122.319525774988, -122.31965957207, -122.319862304124, -122.320178524943, -122.320174776468, -122.320192179918, -122.320854248394, -122.321567372075, -122.321568735344, -122.321574033811, -122.321788219332, -122.321785076288, -122.322056544154, -122.3220567601, -122.322190349219, -122.322186800444, -122.322247618327, -122.322308440522, -122.322369262717, -122.322430085955, -122.32249091637, -122.322508783508, -122.322551746865, -122.322612569137, -122.322673391087, 
-122.322734213277, -122.322795039458, -122.322815007364, -122.322816364501, -122.322820159885, -122.322718832516, -122.322722359022, -122.322823658355, -122.322924978442, -122.322924895251, -122.322924577919, -122.322922556679, -122.32308473233, -122.323246916197, -122.323388534371, -122.323444090411, -122.323443122054, -122.323442561881, -122.32345760665, -122.323500097329, -122.323885451095, -122.32400709081, -122.324006373572, -122.324007121922, -122.324128040062, -122.32428781866, -122.324405796079, 
-122.324432151863, -122.324527441059, -122.32461460664, -122.324679474213, -122.325165966498, -122.325287645185, -122.32528720978, -122.325285728098, -122.325285798588, -122.325346567583, -122.325407406988, -122.325409338272, -122.325468243611, -122.325529083098, -122.325589918514, -122.325650754978, -122.325711590395, -122.325772431091, -122.325833271868, -122.3258578709, -122.325857987027, -122.325897778965, -122.326232337754, -122.32660581658, -122.326727490147, -122.326726069345, -122.327290769764, 
-122.327853601212, -122.327854321484, -122.327860732578, -122.327866957609, -122.327873675017, -122.327873675582, -122.327880893382, -122.327880773951, -122.32788661656, -122.32791147267, -122.327911676835, -122.327947287553, -122.328050295586, -122.328063105215, -122.327796495229, -122.327603280837, -122.326322769471, -122.327126071287, -122.327189753019, -122.327589785217, -122.327852106564, -122.327900198312, -122.327948155377, -122.32815918815, -122.328356180112, -122.327998648871, -122.328013727323, 
-122.328175511888, -122.329588472667, -122.329771129897, -122.331680890748, -122.331683277184, -122.333292914808, -122.334668230057, -122.335730399683, -122.335741613972, -122.331084381027, -122.330894600636, -122.327986365077, -122.323680417585, -122.320407991705, -122.319392031851, -122.315930169664, -122.313214226189, -122.312324107117, 47.6470500799242, 47.6468381667518, 47.6462706811472, 47.6454825382127, 47.6451572885443, 47.6440872191224, 47.6440080960246, 47.6432943761475, 47.6431297895128, 
47.6431288929949, 47.6431285200261, 47.6431143924693, 47.6431105354923, 47.643110690563, 47.6431053427705, 47.6430905522882, 47.6423248574256, 47.6423195489846, 47.642319521782, 47.6420437202197, 47.6419815609096, 47.6417808145546, 47.6418383455061, 47.6418524418927, 47.6418376914891, 47.6419588821995, 47.6419971912921, 47.6419728195905, 47.6419513072911, 47.641906116445, 47.6418583721054, 47.6418085354405, 47.6417829854532, 47.6416992255754, 47.6416616351165, 47.6416358233508, 47.6416357999783, 
47.6410834321896, 47.6408693173763, 47.6408606280834, 47.6408032263642, 47.6408853845496, 47.6409055318709, 47.6409637625915, 47.6409690395423, 47.6409154134408, 47.6406722497484, 47.6406567690298, 47.6406234717927, 47.6407099856288, 47.6407385721782, 47.6404207855411, 47.6403589720662, 47.6403051019165, 47.6401097424177, 47.6400838698163, 47.6398370236357, 47.6397541137373, 47.6396265233028, 47.6395648313779, 47.6395630107598, 47.6395630103232, 47.6388364144899, 47.6388378248918, 47.6388380408113, 
47.6388384011459, 47.6386185924933, 47.6386196573882, 47.638622279716, 47.6385126163921, 47.6384029558206, 47.6382360879298, 47.638266067444, 47.6381773123046, 47.6381426881623, 47.6381015933407, 47.6380604600409, 47.6380193211277, 47.6379782355428, 47.637937091178, 47.6379146086644, 47.6379149128934, 47.6379154423089, 47.6379157321677, 47.6379159483764, 47.6379164564791, 47.6376462379876, 47.6372349487273, 47.6371527026847, 47.6368782858314, 47.6368496812309, 47.6359372658337, 47.6359270510135, 
47.6359235804019, 47.6353779314618, 47.634770361214, 47.6336081317598, 47.6333339645076, 47.6328404636756, 47.6322992489823, 47.6322868274682, 47.6319443644003, 47.6315323742896, 47.6309830567065, 47.6306948141728, 47.6306381685876, 47.6304909462225, 47.6304865156906, 47.6304065674682, 47.6298583976707, 47.6293102083801, 47.628761921341, 47.6286740720831, 47.6284413090721, 47.6284325607534, 47.6284249543906, 47.6284197125459, 47.6283426839313, 47.6283387830663, 47.628092091063, 47.6280936891294, 
47.6277383041826, 47.627680961477, 47.6272846306156, 47.6267714675689, 47.6266811865095, 47.6266616535792, 47.6266087811751, 47.6265946310917, 47.6265815340008, 47.6265695762125, 47.6265587537342, 47.6265491546561, 47.6265408056979, 47.626533708589, 47.6265310926582, 47.626527920383, 47.6265264667458, 47.6265171986949, 47.626432449844, 47.6264109639732, 47.6263895622107, 47.6263683787943, 47.6263474170711, 47.6263268155454, 47.626306657933, 47.6262869654485, 47.6262678840973, 47.6262494373058, 47.6262337130795, 
47.6262173017235, 47.6262011158786, 47.6261649823675, 47.6261608407573, 47.6261583862891, 47.6260213144615, 47.6258842509997, 47.6258294284865, 47.6257471820319, 47.6253359832213, 47.6249467103645, 47.6246685865961, 47.6243405717442, 47.6242596927208, 47.6241788137513, 47.6240139525537, 47.623684196475, 47.6231895656985, 47.6231101835967, 47.6230278358221, 47.622697945442, 47.6225330030036, 47.6224228944181, 47.6223680661779, 47.6223127802188, 47.6222584096972, 47.622203123738, 47.6222032707259, 
47.6220383872806, 47.6220383310913, 47.6219590065827, 47.6219544739677, 47.6219544374798, 47.6217083555923, 47.6217090391949, 47.6217113517947, 47.6216266984743, 47.6215737547068, 47.621206953138, 47.6211172664829, 47.6210275686094, 47.6205756305015, 47.6202057969003, 47.6202067963894, 47.619951966213, 47.61995107466, 47.6199509613698, 47.6198605018648, 47.6190384609475, 47.6190375892872, 47.6190340850004, 47.6190335381416, 47.6188597879907, 47.6187780741511, 47.6187732585402, 47.618796584321, 47.6188637431319, 
47.6191105824961, 47.619110303069, 47.6191094454338, 47.6190820365157, 47.6190546219842, 47.6190436574133, 47.6190432801894, 47.6190420698526, 47.6190409144726, 47.6190399595299, 47.6190234670903, 47.6190224975238, 47.6190213237715, 47.6190201495717, 47.6190187379939, 47.6191832749872, 47.6191821695877, 47.6190724548536, 47.6190698065545, 47.619066132264, 47.6191785421323, 47.6191775628242, 47.6190929193555, 47.619091441635, 47.6191185228025, 47.6191183415827, 47.6191481834301, 47.619147696525, 47.6191474720321, 
47.6191748875829, 47.6191736723807, 47.6191715837715, 47.6190673538623, 47.618963180727, 47.6189614054038, 47.6189593550755, 47.6190676129105, 47.6190755517868, 47.6190745850342, 47.6190731164341, 47.6190707909793, 47.6188350064678, 47.6187444462677, 47.6187395260907, 47.6187362284068, 47.6188267119075, 47.6191552209542, 47.6191540287457, 47.6189508377561, 47.6189494742414, 47.6189494742244, 47.6189487964168, 47.6187333686719, 47.6187330840339, 47.6187328049226, 47.6187325257789, 47.6187322830904, 
47.6187320009663, 47.618731918794, 47.6187317216164, 47.6187314451493, 47.6187311574228, 47.618730878084, 47.6187305930448, 47.6187304917536, 47.6188209753481, 47.6190753863317, 47.6190760217245, 47.6193126431265, 47.6193120277582, 47.6193114120281, 47.6193058957687, 47.6192848048396, 47.6191477820495, 47.6191468862706, 47.619145987345, 47.6191452030241, 47.6191448939877, 47.61903264476, 47.6189163778253, 47.6189160572937, 47.6189151555727, 47.6189069531616, 47.618901288621, 47.6187703079889, 47.6187703374961, 
47.6187750094047, 47.6187754264661, 47.6187757311491, 47.6187758041997, 47.6187760578494, 47.618776285902, 47.6187764579208, 47.6187777470741, 47.6187818546436, 47.6187151186482, 47.6184876491021, 47.6184876453702, 47.6184878370414, 47.6184880221415, 47.6184880305146, 47.6184882549783, 47.61848844282, 47.6184886334904, 47.6184888606161, 47.6184890512215, 47.6184892810345, 47.6184895136218, 47.6184895869168, 47.6187171389766, 47.618717276948, 47.6187184650314, 47.61871979568, 47.6187224220594, 47.6184926632826, 
47.6184947140196, 47.6184967528055, 47.6195806074027, 47.6208272825816, 47.621979143094, 47.6231306405182, 47.6231306601655, 47.6242820723698, 47.6242821076318, 47.6251192199449, 47.6260944993788, 47.6260945219683, 47.6262867630527, 47.6268428035744, 47.6273769033758, 47.6279405292748, 47.6283489858712, 47.629899898786, 47.630253319857, 47.6302831482768, 47.6304705137656, 47.6305756172551, 47.6305981559162, 47.6306206317463, 47.6307195400421, 47.6308165040409, 47.6310978052709, 47.6311192049863, 
47.6312110749332, 47.6320134714085, 47.6321277940652, 47.6333230087725, 47.6333281268963, 47.6367798000833, 47.6397286221534, 47.6420057818564, 47.6420298260385, 47.6445343972593, 47.6446364473516, 47.6479250230921, 47.6527931893086, 47.6527000142947, 47.6526710666382, 47.6495130637353, 47.6470351709309, 47.6470500799242)))",ZCTA5 98102,19235,629,26023,60881,6159,0.7391538254620912,0.02417092571955578,0.236675248818353,219.3163594942514,272,10.452292203051147
